DB	ID	Symbol	Qualifier	GO ID	GO Name	Aspect	Evidence	Reference	With	Taxon	Date	Source	Splice
ENSEMBL_GeneID	ENSG00000164082	GRM2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000337	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000180914	OXTR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000180914	OXTR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000180914	OXTR	-	GO:0004990	oxytocin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002062	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000180914	OXTR	-	GO:0004990	oxytocin receptor activity	Function	IEA	GO_REF:0000104	UniRule:RU046427	9606	20160813	UniProt	-
ENSEMBL_GeneID	ENSG00000180914	OXTR	-	GO:0005000	vasopressin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001817	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000168329	CX3CR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000168329	CX3CR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000168329	CX3CR1	-	GO:0016495	C-X3-C chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR005387	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000121797	CCRL2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000121797	CCRL2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000121797	CCRL2	-	GO:0004950	chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000355	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000128271	ADORA2A	-	GO:0001609	G-protein coupled adenosine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001634	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000128271	ADORA2A	-	GO:0001609	G-protein coupled adenosine receptor activity	Function	IEA	GO_REF:0000104	UniRule:RU201114	9606	20160813	UniProt	-
ENSEMBL_GeneID	ENSG00000128271	ADORA2A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000128271	ADORA2A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000283448	GPR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000178394	HTR1A	-	GO:0004993	G-protein coupled serotonin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000610	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000155269	GPR78	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000184160	ADRA2C	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000184160	ADRA2C	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000184160	ADRA2C	-	GO:0004935	adrenergic receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002233	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000184160	ADRA2C	-	GO:0004938	alpha2-adrenergic receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000735	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000164199	ADGRV1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR026919	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000181790	ADGRB1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR001879	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000064989	CALCRL	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001879|InterPro:IPR003289	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000064989	CALCRL	-	GO:0004948	calcitonin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003287	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000036828	CASR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000337|InterPro:IPR011500|InterPro:IPR017978|InterPro:IPR017979	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000036828	CASR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000120907	ADRA1A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000120907	ADRA1A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000120907	ADRA1A	-	GO:0004935	adrenergic receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002233	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000120907	ADRA1A	-	GO:0004937	alpha1-adrenergic receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001004	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000160801	PTH1R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR001879|InterPro:IPR017983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000160801	PTH1R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000160801	PTH1R	-	GO:0004991	parathyroid hormone receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002170	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000065325	GLP2R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000151577	DRD3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000151577	DRD3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000151577	DRD3	-	GO:0004952	dopamine neurotransmitter receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000929|InterPro:IPR001620	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000078549	ADCYAP1R1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR001879|InterPro:IPR017983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000078549	ADCYAP1R1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000078549	ADCYAP1R1	-	GO:0004999	vasoactive intestinal polypeptide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002285	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000119714	GPR68	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000119714	GPR68	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000013588	GPRC5A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR017978	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000111291	GPRC5D	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR017978	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171631	P2RY6	-	GO:0045028	G-protein coupled purinergic nucleotide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001973	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000166148	AVPR1A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000166148	AVPR1A	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000166148	AVPR1A	-	GO:0005000	vasopressin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001224|InterPro:IPR001817	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000166148	AVPR1A	-	GO:0005000	vasopressin receptor activity	Function	IEA	GO_REF:0000104	UniRule:RU046427	9606	20160813	UniProt	-
ENSEMBL_GeneID	ENSG00000174600	CMKLR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR002258	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000174600	CMKLR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000118432	CNR1	-	GO:0004949	cannabinoid receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000810	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000182885	ADGRG3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR003910	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170820	FSHR	-	GO:0004963	follicle-stimulating hormone receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002272	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170820	FSHR	-	GO:0016500	protein-hormone receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002131	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000213903	LTB4R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000213903	LTB4R	-	GO:0004974	leukotriene receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003981|InterPro:IPR003983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176294	OR4N2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000176294	OR4N2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000102076	OPN1LW	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000102076	OPN1LW	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000268221	OPN1MW2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000272297	-	-	GO:0008502	melatonin receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000663028	9606	20150820	GO_Central	-
ENSEMBL_GeneID	ENSG00000150471	ADGRL3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR003334|InterPro:IPR003924|InterPro:IPR017983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000167191	GPRC5B	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR017978	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000144407	PTH2R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR017983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000138039	LHCGR	-	GO:0004964	luteinizing hormone receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002273	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000138039	LHCGR	-	GO:0016500	protein-hormone receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002131	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000173662	TAS1R1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000337	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000179603	GRM8	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000337	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000011454	RABGAP1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000011454	RABGAP1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000215644	GCGR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000832|InterPro:IPR001879|InterPro:IPR017983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000215644	GCGR	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000215644	GCGR	-	GO:0004967	glucagon receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003290|InterPro:IPR003291	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000124818	OPN5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000124818	OPN5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000232268	OR52I1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000232268	OR52I1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000126353	CCR7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000126353	CCR7	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000126353	CCR7	-	GO:0004950	chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000355	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000126353	CCR7	-	GO:0016493	C-C chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001718	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000276191	CRHR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001879|InterPro:IPR003051|InterPro:IPR017983	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000180739	S1PR5	-	GO:0038036	sphingosine-1-phosphate receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR005386	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000123146	ADGRE5	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003056	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000006638	TBXA2R	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000006638	TBXA2R	-	GO:0004960	thromboxane receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001105	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000072071	ADGRL1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR031234	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000112038	OPRM1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000112038	OPRM1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000112038	OPRM1	-	GO:0004979	beta-endorphin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000105	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000112038	OPRM1	-	GO:0004985	opioid receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001418	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171049	FPR2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171049	FPR2	-	GO:0004982	N-formyl peptide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR027347	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171051	FPR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000171051	FPR1	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000038	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000171051	FPR1	-	GO:0004982	N-formyl peptide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR027345	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000188763	FZD9	-	GO:0004930	G-protein coupled receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000139394	9606	20141029	GO_Central	-
ENSEMBL_GeneID	ENSG00000188763	FZD9	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000170128	GPR25	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000170128	GPR25	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000170128	GPR25	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:9020062	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000164220	F2RL2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000164220	F2RL2	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000164220	F2RL2	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	Reactome:R-HSA-114552	-	9606	20090327	Reactome	-
ENSEMBL_GeneID	ENSG00000164220	F2RL2	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	Reactome:R-HSA-114558	-	9606	20090327	Reactome	-
ENSEMBL_GeneID	ENSG00000164220	F2RL2	-	GO:0015057	thrombin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR003912|InterPro:IPR003943	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000164220	F2RL2	-	GO:0015057	thrombin receptor activity	Function	TAS	PMID:9087410	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000120436	GPR31	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000120436	GPR31	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000120436	GPR31	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:9205127	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000050628	PTGER3	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000050628	PTGER3	-	GO:0004955	prostaglandin receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR001244	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000050628	PTGER3	-	GO:0004957	prostaglandin E receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000265|InterPro:IPR001481	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000050628	PTGER3	-	GO:0004957	prostaglandin E receptor activity	Function	NAS	PMID:9073510	-	9606	20010928	UniProt	-
ENSEMBL_GeneID	ENSG00000078589	P2RY10	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000078589	P2RY10	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000078589	P2RY10	-	GO:0045028	G-protein coupled purinergic nucleotide receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR027676	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172215	CXCR6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172215	CXCR6	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000172215	CXCR6	-	GO:0004930	G-protein coupled receptor activity	Function	TAS	PMID:9166430	-	9606	20030904	PINC	-
ENSEMBL_GeneID	ENSG00000172215	CXCR6	-	GO:0004950	chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000355	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172215	CXCR6	-	GO:0016494	C-X-C chemokine receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR002235	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000172215	CXCR6	-	GO:0016494	C-X-C chemokine receptor activity	Function	IEA	GO_REF:0000019	Ensembl:ENSMUSP00000060776	9606	20160813	Ensembl	-
ENSEMBL_GeneID	ENSG00000185385	OR7A17	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000185385	OR7A17	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000174946	GPR171	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000002	InterPro:IPR000276	9606	20160813	InterPro	-
ENSEMBL_GeneID	ENSG00000174946	GPR171	-	GO:0004930	G-protein coupled receptor activity	Function	IEA	GO_REF:0000037	UniProtKB-KW:KW-0297	9606	20160806	UniProt	-
ENSEMBL_GeneID	ENSG00000174946	GPR171	-	GO:0004930	G-protein coupled receptor activity	Function	NAS	PMID:9370294	-	9606	20010927	UniProt	-
ENSEMBL_GeneID	ENSG00000174946	GPR171	-	GO:0045028	G-protein coupled purinergic nucleotide receptor activity	Function	IBA	GO_REF:0000033	PANTHER:PTN000661229	9606	20140908	GO_Central	-
